Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.20 SÃO BERNARDO DO CAMPO,1013983,ACCESS POINT CORPORATIVO PADRÕES G/N/CISCO,8,"R$ 613,84","R$ 0,00",TECLADO CORPORATIVO (SEDE),25.5%,2012-01-12 00:00:00,MANTER: Similaridade muito baixa (25.5%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,1060920,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060964,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1058169,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1063566,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-13 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1049706,LEITOR CÓDIGO DE BARRAS CONEXÃO USB/COMPEX,8,"R$ 172,09","R$ 0,00",LEITOR DE CÓDIGO DE BARRAS C/CONEXÃO USB,83.9%,2012-11-22 00:00:00,RECLASSIFICAR: Altíssima similaridade (83.9%) com consumível 'LEITOR DE CÓDIGO DE BARRAS C/CONEXÃO USB...'. Item claramente mal classificado como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,1057081,MICROCOMPUTADOR POSITIVO MASTER D360,8,"R$ 1384,88","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-07 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1057207,MICROCOMPUTADOR POSITIVO MASTER D360,8,"R$ 1384,88","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-07 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060879,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060893,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060914,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060922,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,912997,LEITOR DE CÓDIGO DE BARRAS/OPTICON,8,"R$ 217,39","R$ 0,00",LEITOR CÓDIGO DE BARRAS E QR CODE,65.3%,2009-11-16 00:00:00,RECLASSIFICAR: Alta similaridade (65.3%) com consumível 'LEITOR CÓDIGO DE BARRAS E QR CODE...'. Forte indicação de má classificação.
1.20 SÃO BERNARDO DO CAMPO,913692,MINI IMPRESSORA TÉRMICA/MECAF,8,"R$ 546,87","R$ 0,00",RIBBON DE RESINA P/IMPRESSORA TÉRMICA,42.4%,2009-11-23 00:00:00,AVALIAR: Similaridade moderada (42.4%) com consumível 'RIBBON DE RESINA P/IMPRESSORA TÉRMICA...'. Possível reclassificação.
1.20 SÃO BERNARDO DO CAMPO,937047,MONITOR LCD 17 L1742P PRETO-ITAUTEC,8,"R$ 360,00","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2010-03-23 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,937746,MICROCOMPUTADOR INFOWAY SM 3322/ITAUTEC,8,"R$ 1095,93","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),28.9%,2010-04-05 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,937751,MICROCOMPUTADOR INFOWAY SM 3322/ITAUTEC,8,"R$ 1095,93","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),28.9%,2010-04-05 00:00:00,MANTER: Similaridade muito baixa (28.9%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,940007,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940008,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940009,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940010,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940012,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940013,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940015,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940017,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940029,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,940033,MONITOR COLOR LCD 17L1742P/ITAUTEC,8,"R$ 363,07","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,30.4%,2010-04-05 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,942735,MICROCOMPUTADOR INFOWAY ST4361/ITAUTEC,8,"R$ 1393,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),29.2%,2010-04-30 00:00:00,MANTER: Similaridade muito baixa (29.2%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,942739,MICROCOMPUTADOR INFOWAY ST4361/ITAUTEC,8,"R$ 1393,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),29.2%,2010-04-30 00:00:00,MANTER: Similaridade muito baixa (29.2%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,996445,IMPRESSORA LASER MONO MED.PORTE/LEXMARK,8,"R$ 1230,00","R$ 0,00",FUSOR IMPRESSORA LEXMARK T.644,33.2%,2011-05-05 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'FUSOR IMPRESSORA LEXMARK T.644...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,996504,"MONITOR LCD 18,5 936SWA / POSITIVO",8,"R$ 404,00","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,33.3%,2011-05-04 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'KIT FPV DRONE C/MONITOR LCD 4:3...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1055861,IMPRESSORA MULTIFUNCIONAL/ HP PRO 8600,8,"R$ 516,81","R$ 0,00",CABEÇA PARA IMPRESSORA MULTIFUNCIONAL,48.3%,2013-02-22 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'CABEÇA PARA IMPRESSORA MULTIFUNCIONAL...'. Possível reclassificação.
1.20 SÃO BERNARDO DO CAMPO,1060877,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1125604,SWITCH L2 - 48 PORTAS UNIDADES/ CISCO,8,"R$ 3037,87","R$ 0,00",SWITCH C/48 PORTAS NÃO GERENCIÁVEIS,44.2%,2014-10-13 00:00:00,AVALIAR: Similaridade moderada (44.2%) com consumível 'SWITCH C/48 PORTAS NÃO GERENCIÁVEIS...'. Possível reclassificação.
1.20 SÃO BERNARDO DO CAMPO,861907,MONITOR DE VIDEO COLOR LCD  / POSITIVO,8,"R$ 481,75","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,28.4%,2008-10-08 00:00:00,MANTER: Similaridade muito baixa (28.4%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,739482,IMPRESSORA HP DESKJET 37459025A,8,"R$ 247,06","R$ 0,00",IMPRESSORA DE SENHA,36.7%,2005-09-30 00:00:00,MANTER: Baixa similaridade (36.7%) com consumível 'IMPRESSORA DE SENHA...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1057134,MICROCOMPUTADOR POSITIVO MASTER D360,8,"R$ 1384,88","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-07 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1058190,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060875,"MONITOR LED 18,5P / POSITIVO P971WAL",8,"R$ 242,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",34.4%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (34.4%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,803135,MICROCOMPUTADOR AT PENTIUM D 925 DDR2 512 MB,8,"R$ 1032,74","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),26.1%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,804891,IMPRESSORA COLOR DESKJET HP20/30PPM 6980,8,"R$ 418,81","R$ 0,00",IMPRESSORA DE SENHA,26.3%,2007-12-11 00:00:00,MANTER: Similaridade muito baixa (26.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,942743,MICROCOMPUTADOR INFOWAY ST4361/ITAUTEC,8,"R$ 1393,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),29.2%,2010-04-30 00:00:00,MANTER: Similaridade muito baixa (29.2%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,1001666,MICROCOMPUTADOR HP 6000PRO,8,"R$ 2124,06","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),37.9%,2011-06-08 00:00:00,MANTER: Baixa similaridade (37.9%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1007474,MICROCOMPUTADOR INTEGRADO 19P/LENOVO,8,"R$ 1595,00","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),31.7%,2011-09-22 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1007475,MICROCOMPUTADOR INTEGRADO 19P/LENOVO,8,"R$ 1595,00","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),31.7%,2011-09-22 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1057071,MICROCOMPUTADOR POSITIVO MASTER D360,8,"R$ 1384,88","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-07 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1057904,"MONITOR LED 18,5P / POSITIVO P971WAL",8,"R$ 242,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",34.4%,2013-03-07 00:00:00,"MANTER: Baixa similaridade (34.4%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1057967,"MONITOR LED 18,5P / POSITIVO P971WAL",8,"R$ 242,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",34.4%,2013-03-07 00:00:00,"MANTER: Baixa similaridade (34.4%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1058170,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1058174,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1058175,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1058181,MICROCOMPUTADOR ITAUTEC INFOWAY ST 4265,8,"R$ 1992,99","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),30.8%,2013-03-06 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1058454,"MONITOR LED 21,5P / ITAUTEC E2241V",8,"R$ 310,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",35.7%,2013-03-06 00:00:00,"MANTER: Baixa similaridade (35.7%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1058455,"MONITOR LED 21,5P / ITAUTEC E2241V",8,"R$ 310,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",35.7%,2013-03-06 00:00:00,"MANTER: Baixa similaridade (35.7%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1058460,"MONITOR LED 21,5P / ITAUTEC E2241V",8,"R$ 310,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",35.7%,2013-03-06 00:00:00,"MANTER: Baixa similaridade (35.7%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060876,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060895,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060900,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060910,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060911,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060924,MICROCOMPUTADOR POSITIVO MASTER D510,8,"R$ 2053,27","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.6%,2013-03-13 00:00:00,MANTER: Baixa similaridade (32.6%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,1060927,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060931,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060940,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060952,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060958,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060960,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,1060966,"MONITOR LED 21,5P / LG E2241V",8,"R$ 300,00","R$ 0,00","MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)",38.3%,2013-03-13 00:00:00,"MANTER: Baixa similaridade (38.3%) com consumível 'MONITOR LED 15"" 4:3 TELA QUADRADA (PEÇA)...'. Provavelmente corretamente classificado."
1.20 SÃO BERNARDO DO CAMPO,803136,MICROCOMPUTADOR AT PENTIUM D 925 DDR2 512 MB,8,"R$ 1032,74","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),26.1%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (26.1%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803812,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803813,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803814,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803815,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803816,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803819,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,803820,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,804333,MONITOR DE LCD 17P POSITIVO/SANSUNG,8,"R$ 433,92","R$ 0,00",KIT FPV DRONE C/MONITOR LCD 4:3,29.3%,2007-12-17 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.20 SÃO BERNARDO DO CAMPO,861790,"MICROCOMPUTADOR HD 160GB FDD 3,5POSITIVO",8,"R$ 866,80","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.3%,2008-10-08 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
1.20 SÃO BERNARDO DO CAMPO,861793,"MICROCOMPUTADOR HD 160GB FDD 3,5POSITIVO",8,"R$ 866,80","R$ 0,00",MICROCOMPUTADOR (CÓD INATIVO),32.3%,2008-10-08 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'MICROCOMPUTADOR (CÓD INATIVO)...'. Provavelmente corretamente classificado.
