Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.15 SANTO AMARO,645803,PAINEL SIMULADOR ELETROHIDRAULICA PARKER,10,"R$ 49385,65","R$ 0,00",PAINEL RIPADO,26.5%,1998-09-30 00:00:00,MANTER: Similaridade muito baixa (26.5%). Mantém como patrimônio.
1.15 SANTO AMARO,269270,CONVERSOR PARA SOLDA ELETRICA EUTECTIC,10,"R$ 382,18","R$ 0,00",GRAMPO TERRA P/SOLDA ELÉTRICA 600A,38.3%,1973-08-31 00:00:00,MANTER: Baixa similaridade (38.3%) com consumível 'GRAMPO TERRA P/SOLDA ELÉTRICA 600A...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,294285,ESMERILHADORA VITAX 3 P/FERRAMENTAS 985,35,"R$ 382,18","R$ 0,00",CARTUCHEIRA PARA FERRAMENTAS,30.1%,1975-10-31 00:00:00,MANTER: Baixa similaridade (30.1%) com consumível 'CARTUCHEIRA PARA FERRAMENTAS...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,301660,CONJUNTO MACARICO ROTOTEC,10,"R$ 382,18","R$ 0,00",CONJUNTO P/MAÇARICO RETO DE CORTE,51.8%,1975-04-30 00:00:00,AVALIAR: Similaridade moderada (51.8%) com consumível 'CONJUNTO P/MAÇARICO RETO DE CORTE...'. Possível reclassificação.
1.15 SANTO AMARO,461998,ESTUFA P/ELETRODOS MOD.50/3,25,"R$ 382,18","R$ 0,00",ESTUFA PARA PLANTIO,33.2%,1985-08-31 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'ESTUFA PARA PLANTIO...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,294824,RETIFICADORA TIPO ESMERIL IFANGER 200,35,"R$ 382,18","R$ 0,00",FOTOINICIADOR TIPO II,28.2%,1975-10-31 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.15 SANTO AMARO,323739,DUROMETRO VICKERS-G BRIVISON REICHERTER,25,"R$ 382,18","R$ 0,00",CPU P/DURÔMETRO DIGITAL ROCKWELL HR5,20.8%,1977-07-31 00:00:00,MANTER: Similaridade muito baixa (20.8%). Mantém como patrimônio.
1.15 SANTO AMARO,329913,FORNO DEGUSSA DURFERRIT TAO HARTMANN,25,"R$ 382,18","R$ 0,00",FORNO DE GRAFITE,26.7%,1977-12-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.15 SANTO AMARO,457746,DUROMETRO MANUAL ROCKWELL,25,"R$ 382,18","R$ 0,00",CPU P/DURÔMETRO DIGITAL ROCKWELL HR5,44.0%,1984-12-31 00:00:00,AVALIAR: Similaridade moderada (44.0%) com consumível 'CPU P/DURÔMETRO DIGITAL ROCKWELL HR5...'. Possível reclassificação.
1.15 SANTO AMARO,615077,FORNO ELETRICO 1300G K250 BRASIMET,25,"R$ 5775,70","R$ 0,00",QUADRO ELÉTRICO 800X600X200MM BARRAMENTO,27.4%,1995-07-31 00:00:00,MANTER: Similaridade muito baixa (27.4%). Mantém como patrimônio.
1.15 SANTO AMARO,649089,FORNO ELETRICO 1300 C K400MP BRASIMET,25,"R$ 10540,54","R$ 0,00",QUADRO ELÉTRICO 800X600X200MM BARRAMENTO,27.5%,1999-03-31 00:00:00,MANTER: Similaridade muito baixa (27.5%). Mantém como patrimônio.
1.15 SANTO AMARO,650469,DUROMETRO UNIVERSAL UH250 STIEFELMAYER,25,"R$ 48421,66","R$ 0,00",DIODO UNIVERSAL DE 1A,30.3%,1999-05-31 00:00:00,MANTER: Baixa similaridade (30.3%) com consumível 'DIODO UNIVERSAL DE 1A...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,444393,"CONJ.P/DISTR.13,8KV 2 ARMARIOS",30,"R$ 382,18","R$ 0,00",CONJ DE PROVAS P/VESTIBULAR,23.2%,1982-12-31 00:00:00,MANTER: Similaridade muito baixa (23.2%). Mantém como patrimônio.
1.15 SANTO AMARO,254965,MAQUINA DE SERRAR METAIS FRANHO S 500,13,"R$ 382,18","R$ 0,00",LÂMINA DE SERRA  P/METAIS 32DDP,27.6%,1972-08-31 00:00:00,MANTER: Similaridade muito baixa (27.6%). Mantém como patrimônio.
1.15 SANTO AMARO,267966,MINI-VIRADEIRA BRASOTO MOD. 1016 N. 225,30,"R$ 382,18","R$ 0,00","MINI CÂMERA 5V 1A 1080"" WI-FI",23.5%,1974-02-28 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
1.15 SANTO AMARO,274051,TESOURA GUILHOTINA NEWTON,30,"R$ 382,18","R$ 0,00","TESOURA 8""",37.5%,1974-03-31 00:00:00,"MANTER: Baixa similaridade (37.5%) com consumível 'TESOURA 8""...'. Provavelmente corretamente classificado."
1.15 SANTO AMARO,285915,BOMBA MANUAL P/TIRAR OLEO BOSZ,15,"R$ 382,18","R$ 0,00",BOMBA ALAVANCA MANUAL P/ÓLEO,54.7%,1975-02-28 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'BOMBA ALAVANCA MANUAL P/ÓLEO...'. Possível reclassificação.
1.15 SANTO AMARO,479525,OSCILOSCOPIO TRACO SIMPLES OS-10 WGB,10,"R$ 382,18","R$ 0,00",CINTO DE TRAÇÃO SIMPLES,29.0%,1987-07-31 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.15 SANTO AMARO,337564,MOTOR TRIF.3CV A-6398-29 BUFALO,10,"R$ 382,18","R$ 0,00",VENTILADOR PARA MOTOR TRIF.  EBERLE,32.2%,1978-10-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'VENTILADOR PARA MOTOR TRIF.  EBERLE...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,339186,CONTROLADOR DE VELOCIDADE 6KB4 110-1A D,10,"R$ 382,18","R$ 0,00",CONTROLADOR DE VELOCIDADE P/VENTILADOR,50.6%,1978-11-30 00:00:00,AVALIAR: Similaridade moderada (50.6%) com consumível 'CONTROLADOR DE VELOCIDADE P/VENTILADOR...'. Possível reclassificação.
1.15 SANTO AMARO,339187,CONTROLADOR DE VELOCIDADE 6KB4 110-1A D,10,"R$ 382,18","R$ 0,00",CONTROLADOR DE VELOCIDADE P/VENTILADOR,50.6%,1978-11-30 00:00:00,AVALIAR: Similaridade moderada (50.6%) com consumível 'CONTROLADOR DE VELOCIDADE P/VENTILADOR...'. Possível reclassificação.
1.15 SANTO AMARO,267974,FURADEIRA DE BANCADA N. 6933 MELLO,50,"R$ 382,18","R$ 0,00",CORREIA B-41 PARA FURADEIRA DE BANCADA,44.9%,1974-02-28 00:00:00,AVALIAR: Similaridade moderada (44.9%) com consumível 'CORREIA B-41 PARA FURADEIRA DE BANCADA...'. Possível reclassificação.
1.15 SANTO AMARO,337565,MOTOR TRIF.3CV A-6021-86 BUFALO,10,"R$ 382,18","R$ 0,00",VENTILADOR PARA MOTOR TRIF.  EBERLE,32.2%,1978-10-31 00:00:00,MANTER: Baixa similaridade (32.2%) com consumível 'VENTILADOR PARA MOTOR TRIF.  EBERLE...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,412986,MAQUINA DE SERRAR METAIS RONEMAK AC-250,50,"R$ 382,18","R$ 0,00",MÁQUINA VIDRO ELÉTRICO LE VW 24.250,33.0%,1980-12-31 00:00:00,MANTER: Baixa similaridade (33.0%) com consumível 'MÁQUINA VIDRO ELÉTRICO LE VW 24.250...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,438542,LIXADEIRA ACERBI C/BANCADA WEG,8,"R$ 382,18","R$ 0,00",REBOLO P/ESMERILHADORA DE BANCADA GC,28.0%,1982-08-31 00:00:00,MANTER: Similaridade muito baixa (28.0%). Mantém como patrimônio.
1.15 SANTO AMARO,655255,MARTELETE MARCA BOSCH MOD GBH 2 S.,8,"R$ 819,30","R$ 0,00",ESTATOR P/FURADEIRA BOSCH MOD. 3388,31.8%,1999-11-30 00:00:00,MANTER: Baixa similaridade (31.8%) com consumível 'ESTATOR P/FURADEIRA BOSCH MOD. 3388...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,507804,LAVADORA ALTA PRESSAO KARCHER HD1200,15,"R$ 2186,35","R$ 0,00",RODA P/LAVADORA ALTA PRESSÃO,54.7%,1990-11-30 00:00:00,AVALIAR: Similaridade moderada (54.7%) com consumível 'RODA P/LAVADORA ALTA PRESSÃO...'. Possível reclassificação.
1.15 SANTO AMARO,429723,APARELHO AFIACAO FERRAMENTAS S BLANES,17,"R$ 382,18","R$ 0,00",CASE PARA FERRAMENTAS,35.1%,1981-12-31 00:00:00,MANTER: Baixa similaridade (35.1%) com consumível 'CASE PARA FERRAMENTAS...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,538868,ESTUFA BIOQUIMICA Q-315-24 QUIMIS,20,"R$ 1015,73","R$ 0,00",ESTUFA DESUMIDIFICADORA DE PAPEL A3 E A4,25.6%,1991-04-30 00:00:00,MANTER: Similaridade muito baixa (25.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,649192,CONDIC AR 21000BTUS CCR21A CONSUL,15,"R$ 1898,21","R$ 0,00",PLACA ELETRÔNICA CRM44 CONSUL,25.5%,1999-03-31 00:00:00,MANTER: Similaridade muito baixa (25.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,335570,LEITOR DE MICROFILME ABR-1020,10,"R$ 382,18","R$ 0,00",LEITOR DE CARTÃO CF,31.5%,1982-05-31 00:00:00,MANTER: Baixa similaridade (31.5%) com consumível 'LEITOR DE CARTÃO CF...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,530950,REFRIGERADOR 120L BRANCA CONSUL RU 120,15,"R$ 382,18","R$ 0,00",LINHA BRANCA 100% POLIESTER Nº 120,31.2%,1990-09-30 00:00:00,MANTER: Baixa similaridade (31.2%) com consumível 'LINHA BRANCA 100% POLIESTER Nº 120...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,150546,CILINDRO 45KG DE G L P,16,"R$ 382,18","R$ 0,00",CILINDRO AP 2 POL,41.8%,1966-01-01 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'CILINDRO AP 2 POL...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,150547,CILINDRO 45KG DE G L P,16,"R$ 382,18","R$ 0,00",CILINDRO AP 2 POL,41.8%,1966-01-01 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'CILINDRO AP 2 POL...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,150548,CILINDRO 45KG DE G L P,16,"R$ 382,18","R$ 0,00",CILINDRO AP 2 POL,41.8%,1966-01-01 00:00:00,AVALIAR: Similaridade moderada (41.8%) com consumível 'CILINDRO AP 2 POL...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,511709,VISCOSIMETRO BROOKFIELD RVT 110V-60 HZ,10,"R$ 382,18","R$ 0,00",VISCOSÍMETRO ZAHN Nº5,29.3%,1989-05-31 00:00:00,MANTER: Similaridade muito baixa (29.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,297792,FONTE ALIMENTADORA MOD. 6226B H.P.,8,"R$ 382,18","R$ 0,00",FONTE DE ALIMENTAÇÃO MOD. 1702-I,44.3%,1975-12-31 00:00:00,AVALIAR: Similaridade moderada (44.3%) com consumível 'FONTE DE ALIMENTAÇÃO MOD. 1702-I...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,550394,MANDRIL FRESAMENTO TIPO H 7-15MM MAZAK,15,"R$ 3455,90","R$ 0,00",CHAVE TIPO CANHÃO 15MM C/HASTE ISOLADA,29.0%,1996-08-31 00:00:00,MANTER: Similaridade muito baixa (29.0%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,608518,REFRATOMETRO MANUAL 0A32% BRIX ATAGO N1,10,"R$ 844,25","R$ 0,00",REFRATÔMETRO MANUAL 0 A 32% BRIX,67.2%,1994-10-31 00:00:00,RECLASSIFICAR: Alta similaridade (67.2%) com consumível 'REFRATÔMETRO MANUAL 0 A 32% BRIX...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,624358,CENTRO USIN VERT CNC DISCOVERY 308 ROMI,25,"R$ 156773,48","R$ 0,00",MAN. MAN CENT USINAGEM CNC DISCOVERY 560,32.7%,1996-03-31 00:00:00,MANTER: Baixa similaridade (32.7%) com consumível 'MAN. MAN CENT USINAGEM CNC DISCOVERY 560...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,481812,"APAR.MEDIR DUREZAS BRIVISKOP BVR 187,5H",25,"R$ 382,18","R$ 0,00",ESTOJO PARA MEDIR DUREZA CÁLCICA,23.0%,1987-10-31 00:00:00,MANTER: Similaridade muito baixa (23.0%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,630310,MEDIDOR DUREZA ROCKWEL FUTURE TECH FR-3,12,"R$ 33083,75","R$ 0,00",MEDIDOR DE CLORO E PH DE ÁGUA,26.8%,1996-12-31 00:00:00,MANTER: Similaridade muito baixa (26.8%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,619889,MAQUINA P/ENSAIO DUC.CHAPAS R-1 PANTEC,20,"R$ 21102,02","R$ 0,00",PROTEÇÃO NR12 MÁQUINA ENSAIO DOBRAMENTO,32.3%,1995-10-31 00:00:00,MANTER: Baixa similaridade (32.3%) com consumível 'PROTEÇÃO NR12 MÁQUINA ENSAIO DOBRAMENTO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,624684,CUBA P/LIMPEZA ULTRASSONICA SOLOTEST,10,"R$ 626,67","R$ 0,00",CUBA ULTRASSÔNICA 127V P/LIMPEZA PLACA,51.2%,1996-03-31 00:00:00,AVALIAR: Similaridade moderada (51.2%) com consumível 'CUBA ULTRASSÔNICA 127V P/LIMPEZA PLACA...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,598888,VARIADOR TENSAO ATV-225DA STP,10,"R$ 483,52","R$ 0,00",TRANSDUTOR DE TENSÃO AC 0 A 5V,27.9%,1994-04-30 00:00:00,MANTER: Similaridade muito baixa (27.9%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,289759,MANOMETRO D 1/2@ PBIN-AA/30 1BS,13,"R$ 382,18","R$ 0,00",MANÔMETRO PARA GÁS,36.2%,1975-07-31 00:00:00,MANTER: Baixa similaridade (36.2%) com consumível 'MANÔMETRO PARA GÁS...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,295257,MAQUINA MEDIDORA DE CALIBRES MUL- 300,13,"R$ 382,18","R$ 0,00","MÁQUINA DE CORTE DE TECIDO 2""",26.9%,1975-10-31 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,312540,DECADA DE CAPACITORES 1419-B G.R.COMPAN,8,"R$ 382,18","R$ 0,00",CAPACITORES 30/5 +/- 5UF,28.2%,1976-09-30 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,312543,RESISTENCIA DECADICA 1433W GAL.RADIO CO,11,"R$ 382,18","R$ 0,00",RESISTÊNCIA ELÉTRICA P/AQUECEDOR,26.9%,1976-09-30 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,339266,COMPARADOR LINEAR TIPO MT 30 INDICADOR,25,"R$ 382,18","R$ 0,00",INDICADOR TOLERÂNCIA RELÓGIO COMPARADOR,31.1%,1978-11-30 00:00:00,MANTER: Baixa similaridade (31.1%) com consumível 'INDICADOR TOLERÂNCIA RELÓGIO COMPARADOR...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,452304,OSCILOSCOPIO MARCA WGB MODELO OS-10,10,"R$ 382,18","R$ 0,00",SOLADO TR MODELO SCARPIM Nº 40,26.7%,1984-01-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,452305,OSCILOSCOPIO MARCA WGB MODELO OS-10,10,"R$ 382,18","R$ 0,00",SOLADO TR MODELO SCARPIM Nº 40,26.7%,1984-01-31 00:00:00,MANTER: Similaridade muito baixa (26.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,521926,MICROSCOPIO A.OTICA BK 70X50/I-VI ZEISS,15,"R$ 382,18","R$ 0,00",MICROSCÓPIO INFANTIL MICROSCOPE II,27.3%,1990-04-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,521928,COMPARADOR INTERF IN KO 63 ZEISS,25,"R$ 382,18","R$ 0,00",COMPARADOR LM 393,33.4%,1990-04-30 00:00:00,MANTER: Baixa similaridade (33.4%) com consumível 'COMPARADOR LM 393...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,521931,GONIOMETRO OFICINA WG-O ZEISS,20,"R$ 382,18","R$ 0,00",GONIOMETRO,38.7%,1990-04-30 00:00:00,MANTER: Baixa similaridade (38.7%) com consumível 'GONIOMETRO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,521932,GONIOMETRO OFICINA WG-O ZEISS,20,"R$ 382,18","R$ 0,00",GONIOMETRO,38.7%,1990-04-30 00:00:00,MANTER: Baixa similaridade (38.7%) com consumível 'GONIOMETRO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,521933,APARELHO ESPECIAL ORTOTEST ZEISS,17,"R$ 382,18","R$ 0,00",PARAFUSO ESPECIAL 6MM,29.8%,1990-04-30 00:00:00,MANTER: Similaridade muito baixa (29.8%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,583677,DECADA DE RESISTORES 279301-YOKOGAWA,8,"R$ 951,68","R$ 0,00",KIT RESISTORES,27.2%,1993-03-31 00:00:00,MANTER: Similaridade muito baixa (27.2%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,596531,MANOMETRO DIG.MOD DPI-700 MARCA DRUCK,20,"R$ 1346,14","R$ 0,00",MANÔMETRO PARA GÁS,25.1%,1994-03-31 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,596533,MANOMETRO DIG.MOD DPI-700 MARCA DRUCK,20,"R$ 1346,14","R$ 0,00",MANÔMETRO PARA GÁS,25.1%,1994-03-31 00:00:00,MANTER: Similaridade muito baixa (25.1%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,602225,MALA CALIBRACAO 0 A 30 PSI DRUCK,10,"R$ 8974,35","R$ 0,00",MANÔMETRO P/CALIBRAÇÃO 0 A 30 PSI,50.2%,1994-06-30 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MANÔMETRO P/CALIBRAÇÃO 0 A 30 PSI...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,628433,BOMBA DE VACUO ROTATIVA MOD 4CFM RITCHIE,15,"R$ 996,21","R$ 0,00",BOMBA DE VÁCUO C/ADAPTADORES,37.6%,1996-07-31 00:00:00,MANTER: Baixa similaridade (37.6%) com consumível 'BOMBA DE VÁCUO C/ADAPTADORES...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,630272,AFERIDOR BLOCO PADRAO MITUTOYO GBCD100A,25,"R$ 130598,99","R$ 0,00",BLOCO PADRÃO P/HOTEND,38.3%,1996-11-30 00:00:00,MANTER: Baixa similaridade (38.3%) com consumível 'BLOCO PADRÃO P/HOTEND...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,639545,UNIDADE DE LUZ MONOCROMATICA - TESA,19,"R$ 2947,33","R$ 0,00",UNIDADE DE LUBRIFICAÇÃO,33.3%,1998-03-31 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'UNIDADE DE LUBRIFICAÇÃO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,646974,RUGOSIMETRO PORTATIL-M4PI LITE-MAHR,25,"R$ 4074,93","R$ 0,00",COLORÍMETRO PORTÁTIL P/ÁGUA,29.4%,1998-11-30 00:00:00,MANTER: Similaridade muito baixa (29.4%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,628401,BOMBA DE VACUO 141 2 VC F. PRIMAR,15,"R$ 2374,22","R$ 0,00",BOMBA DE VÁCUO P/ESPECTRÔMETRO,47.4%,1996-07-31 00:00:00,AVALIAR: Similaridade moderada (47.4%) com consumível 'BOMBA DE VÁCUO P/ESPECTRÔMETRO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,628402,BOMBA DE VACUO 141 2 VC F. PRIMAR,15,"R$ 2374,22","R$ 0,00",BOMBA DE VÁCUO P/ESPECTRÔMETRO,47.4%,1996-07-31 00:00:00,AVALIAR: Similaridade moderada (47.4%) com consumível 'BOMBA DE VÁCUO P/ESPECTRÔMETRO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,629083,APARELHO P/ BANHO DE VISCOSIDADE KOEHLER,13,"R$ 31418,38","R$ 0,00",CUBA P/BANHO DE VISCOSIDADE CINEMÁTICA,48.3%,1996-09-30 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'CUBA P/BANHO DE VISCOSIDADE CINEMÁTICA...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,633109,BALANCA ANALITICA 210G MOD.AB204-METTLER,10,"R$ 6038,91","R$ 0,00",ELETRODO PH P/MOD.SD20 METTLER TOLEDO,29.6%,1997-06-30 00:00:00,MANTER: Similaridade muito baixa (29.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,633110,BALANCA PRECISAO 3100G PB3002 METTLER,10,"R$ 3572,23","R$ 0,00",BALANÇA DIGITAL DE PRECISÃO 3kg,36.8%,1997-06-30 00:00:00,MANTER: Baixa similaridade (36.8%) com consumível 'BALANÇA DIGITAL DE PRECISÃO 3kg...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,271715,APARELHO TESTES DE DESGASTE EM TECIDO,30,"R$ 382,18","R$ 0,00",BANNER DE TECIDO,31.1%,1973-08-31 00:00:00,MANTER: Baixa similaridade (31.1%) com consumível 'BANNER DE TECIDO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,419811,APAR.P/MEDIR ESPESSURA TECIDOS IMTEX,15,"R$ 382,18","R$ 0,00",MEDIDOR DE ESPESSURA CAMADA - SIMPLES,27.3%,1981-10-31 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,459523,BALANCA ELETRONICA PRECISAO METTLER,10,"R$ 382,18","R$ 0,00",BALANÇA DIGITAL DE PRECISÃO 3kg,40.6%,1985-02-28 00:00:00,AVALIAR: Similaridade moderada (40.6%) com consumível 'BALANÇA DIGITAL DE PRECISÃO 3kg...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,517625,INSTRUM.ENSAIOS TEXTEIS 4505-001 INSTRO,15,"R$ 1457,57","R$ 0,00",LÂMPADA P/ENSAIOS METÁLICOS,20.6%,1989-10-31 00:00:00,MANTER: Similaridade muito baixa (20.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,633723,AGITADOR MAGNETICO MOD.0-261-2 QUIMIS,10,"R$ 410,40","R$ 0,00",PULSADOR MAGNÉTICO,26.9%,1997-08-31 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,646353,TERMOMETRO INFRAVERMELHO RAYMX4B RAYTEK,10,"R$ 2689,53","R$ 0,00",TERMÔMETRO INFRAVERMELHO -30° A 650°C,49.9%,1998-10-31 00:00:00,AVALIAR: Similaridade moderada (49.9%) com consumível 'TERMÔMETRO INFRAVERMELHO -30° A 650°C...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,647243,PH METRO DIG MICROP -2 A 16PH MICRONAL,10,"R$ 1668,58","R$ 0,00",INDICADOR DIGITAL MICROP. 1/8 DIN,23.5%,1998-11-30 00:00:00,MANTER: Similaridade muito baixa (23.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,498289,ESTUFA 200G C MODELO: 315/7 - FANEM,22,"R$ 382,18","R$ 0,00",ESTUFA PORTÁTIL MODELO COCHICHO,34.3%,1988-10-31 00:00:00,MANTER: Baixa similaridade (34.3%) com consumível 'ESTUFA PORTÁTIL MODELO COCHICHO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,513401,GRANULADOR DE MASSAS MOD 40 LA AMADIO,15,"R$ 382,18","R$ 0,00",FORMA SILICONE P/ASSAR MASSAS MOD FF09,31.1%,1989-07-31 00:00:00,MANTER: Baixa similaridade (31.1%) com consumível 'FORMA SILICONE P/ASSAR MASSAS MOD FF09...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,519586,ESTUFA ELETRICA MOD.320-SE FANEM,23,"R$ 382,18","R$ 0,00",INTERFACE ELETRÔNICA MOD. HH-C-V2.0,27.3%,1989-12-31 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,107225,FURADEIRA DE COLUNA PANTEL,50,"R$ 382,18","R$ 0,00",RADIADOR DA COLUNA FIORINO,32.5%,1960-01-01 00:00:00,MANTER: Baixa similaridade (32.5%) com consumível 'RADIADOR DA COLUNA FIORINO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,142499,ESMERIL COM 2 REBOLOS DE 12P 2 1 2 HP,35,"R$ 382,18","R$ 0,00",REBOLO ABRASIVO 12P X 2P X 1 1/2P,29.4%,1965-01-01 00:00:00,MANTER: Similaridade muito baixa (29.4%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,257417,MORSA ABERT 120MM GIRAT ADRI MAS 2G,15,"R$ 382,18","R$ 0,00",MORSA DE PRECISÃO ABERTURA 120mm BASE G.,35.3%,1972-01-01 00:00:00,MANTER: Baixa similaridade (35.3%) com consumível 'MORSA DE PRECISÃO ABERTURA 120mm BASE G....'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,405131,ESMERILHADEIRA 9P MOD.1.322 BOSCH,8,"R$ 382,18","R$ 0,00",ESTATOR P/FURADEIRA BOSCH MOD. 3388,34.3%,1980-06-30 00:00:00,MANTER: Baixa similaridade (34.3%) com consumível 'ESTATOR P/FURADEIRA BOSCH MOD. 3388...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,405132,FURADEIRA DE IMPACTO 220V BOSCH,8,"R$ 382,18","R$ 0,00",ROTOR P/FURADEIRA BOSCH MOD. 3388,34.3%,1980-06-30 00:00:00,MANTER: Baixa similaridade (34.3%) com consumível 'ROTOR P/FURADEIRA BOSCH MOD. 3388...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,41657,MORSA GIRATORIA,15,"R$ 382,18","R$ 0,00",MORSA MECÂNICA GIRATÓRIA,69.7%,1957-01-01 00:00:00,RECLASSIFICAR: Alta similaridade (69.7%) com consumível 'MORSA MECÂNICA GIRATÓRIA...'. Forte indicação de má classificação.
