Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.01 BRÁS,577976,MICROMETRO INTERNO 05-30MM MITUTOYO,25,"R$ 27,84","R$ 0,00",MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO,44.8%,1992-11-30 00:00:00,AVALIAR: Similaridade moderada (44.8%) com consumível 'MICRÔMETRO INT. 5-30MM - TP. PAQUÍMETRO...'. Possível reclassificação.
1.01 BRÁS,577977,MICROMETRO INT 16-20MM MITUTOYO,25,"R$ 55,72","R$ 0,00",MICRÔMETRO INT. 50-300MM - 2 CONTATOS,44.6%,1992-11-30 00:00:00,AVALIAR: Similaridade moderada (44.6%) com consumível 'MICRÔMETRO INT. 50-300MM - 2 CONTATOS...'. Possível reclassificação.
1.01 BRÁS,578353,TRACADOR ALTURA DIGITAL MITUTOYO,10,"R$ 926,33","R$ 0,00",TAMPA P/TRAÇADOR DE ALTURA,43.5%,1992-11-30 00:00:00,AVALIAR: Similaridade moderada (43.5%) com consumível 'TAMPA P/TRAÇADOR DE ALTURA...'. Possível reclassificação.
1.01 BRÁS,16461,ESCADINHA DE FERRO,10,"R$ 382,18","R$ 0,00",ESQUADRIA DE FERRO,48.3%,1946-01-01 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'ESQUADRIA DE FERRO...'. Possível reclassificação.
1.01 BRÁS,586484,MEDIDOR DE ESPESSURA 0 A 10MM KORI-SEIKE,10,"R$ 123,07","R$ 0,00",MEDIDOR DE ESPESSURA CAMADA - SIMPLES,40.0%,1993-08-31 00:00:00,MANTER: Baixa similaridade (40.0%) com consumível 'MEDIDOR DE ESPESSURA CAMADA - SIMPLES...'. Provavelmente corretamente classificado.
1.01 BRÁS,618853,TACOMETRO DIGITAL DT-2235A LUTRON,10,"R$ 629,47","R$ 0,00",TERMÔMETRO DIGITAL HT-220,32.4%,1995-09-30 00:00:00,MANTER: Baixa similaridade (32.4%) com consumível 'TERMÔMETRO DIGITAL HT-220...'. Provavelmente corretamente classificado.
1.01 BRÁS,531209,LUXIMETRO PORT 0-3000LUX YOKOGAWA,25,"R$ 546,58","R$ 0,00",LUXÍMETRO,30.4%,1990-10-31 00:00:00,MANTER: Baixa similaridade (30.4%) com consumível 'LUXÍMETRO...'. Provavelmente corretamente classificado.
1.01 BRÁS,588569,ESCADA C/7 DEGRAUS - DC-1207,15,"R$ 3,73","R$ 0,00",ESCADA ALUMINIO 5 DEGRAUS,53.8%,1993-09-30 00:00:00,AVALIAR: Similaridade moderada (53.8%) com consumível 'ESCADA ALUMINIO 5 DEGRAUS...'. Possível reclassificação.
1.01 BRÁS,588570,ESCADA C/7 DEGRAUS - DC-1207,15,"R$ 3,73","R$ 0,00",ESCADA ALUMINIO 5 DEGRAUS,53.8%,1993-09-30 00:00:00,AVALIAR: Similaridade moderada (53.8%) com consumível 'ESCADA ALUMINIO 5 DEGRAUS...'. Possível reclassificação.
1.01 BRÁS,241425,TARRACHA P CANO JG COSSINETES RIDGID,10,"R$ 182,18","R$ 0,00","BARRA DE CANO 1 1/2""",28.2%,1971-01-01 00:00:00,MANTER: Similaridade muito baixa (28.2%). Mantém como patrimônio.
1.01 BRÁS,618852,TACOMETRO DIGITAL DT-2235A LUTRON,10,"R$ 629,47","R$ 0,00",TERMÔMETRO DIGITAL HT-220,32.4%,1995-09-30 00:00:00,MANTER: Baixa similaridade (32.4%) com consumível 'TERMÔMETRO DIGITAL HT-220...'. Provavelmente corretamente classificado.
1.01 BRÁS,637946,MEGOHMETRO MOD. 2404-14 YEW,10,"R$ 78,93","R$ 0,00",CRONOMETRO MINERVA MOD.,24.2%,1997-12-31 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
1.01 BRÁS,637947,MEGOHMETRO MOD. 2404-14 YEW,10,"R$ 78,93","R$ 0,00",CRONOMETRO MINERVA MOD.,24.2%,1997-12-31 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
1.01 BRÁS,637971,SOPRADOR TERMICO HG 15002 220V,10,"R$ 279,57","R$ 0,00",CARCAÇA SOPRADOR TÉRMICO HG1100,45.0%,1997-12-31 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'CARCAÇA SOPRADOR TÉRMICO HG1100...'. Possível reclassificação.
1.01 BRÁS,22257,MORSA N3,15,"R$ 382,18","R$ 0,00",MORSA (CÓD INATIVO),40.1%,1954-01-01 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'MORSA (CÓD INATIVO)...'. Possível reclassificação.
1.01 BRÁS,544015,PONTE DE IMPEDANCIA RLC LEADER-LCR-740,10,"R$ 677,16","R$ 0,00",PONTE DE LIGAÇÃO DE 10 PONTOS,24.9%,1991-08-31 00:00:00,MANTER: Similaridade muito baixa (24.9%). Mantém como patrimônio.
1.01 BRÁS,544016,PONTE DE IMPEDANCIA RLC LEADER-LCR-740,10,"R$ 677,16","R$ 0,00",PONTE DE LIGAÇÃO DE 10 PONTOS,24.9%,1991-08-31 00:00:00,MANTER: Similaridade muito baixa (24.9%). Mantém como patrimônio.
1.01 BRÁS,285273,AMPERIMETRO 0-10 A N. 3049 LIER,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO ANALÓGICO,36.3%,1974-12-31 00:00:00,MANTER: Baixa similaridade (36.3%) com consumível 'AMPERÍMETRO ANALÓGICO...'. Provavelmente corretamente classificado.
1.01 BRÁS,293979,AMPEROMETRO TIPO DIAGONAL 96 10A 464715,10,"R$ 182,18","R$ 0,00",TOMADA TIPO EXTENSÃO 10A,33.3%,1975-08-31 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'TOMADA TIPO EXTENSÃO 10A...'. Provavelmente corretamente classificado.
1.01 BRÁS,293980,AMPEROMETRO TIPO DIAGONAL 96 10A 464716,10,"R$ 182,18","R$ 0,00",TOMADA TIPO EXTENSÃO 10A,33.3%,1975-08-31 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'TOMADA TIPO EXTENSÃO 10A...'. Provavelmente corretamente classificado.
1.01 BRÁS,307527,AMPERIMETRO DIAG. 0 A 10A LIER 477751,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,307528,AMPERIMETRO DIAG. 0 A 10A LIER 477752,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,28.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
1.01 BRÁS,307530,AMPERIMETRO DIAG. 0 A 10A LIER 477754,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,307534,AMPERIMETRO DIAG. 0 A 10A LIER 477758,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,307537,AMPERIMETRO DIAG. 0 A 10A LIER 477761,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,307538,AMPERIMETRO DIAG. 0 A 10A LIER 477762,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,28.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (28.1%). Mantém como patrimônio.
1.01 BRÁS,307539,AMPERIMETRO DIAG. 0 A 10A LIER 477763,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,307540,AMPERIMETRO DIAG. 0 A 10A LIER 477764,10,"R$ 182,18","R$ 0,00",AMPERÍMETRO DIGITAL 72X72MM,27.1%,1976-04-30 00:00:00,MANTER: Similaridade muito baixa (27.1%). Mantém como patrimônio.
1.01 BRÁS,22259,MORSA N3,15,"R$ 382,18","R$ 0,00",MORSA (CÓD INATIVO),40.1%,1954-01-01 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'MORSA (CÓD INATIVO)...'. Possível reclassificação.
1.01 BRÁS,506150,JG CHAVE SOQUETE 3/16A1/2P GEDORE 20HPZ,10,"R$ 182,18","R$ 0,00",CHAVE SOQUETE 1/2P HEXAGONAL 3/8P,42.5%,1989-03-31 00:00:00,AVALIAR: Similaridade moderada (42.5%) com consumível 'CHAVE SOQUETE 1/2P HEXAGONAL 3/8P...'. Possível reclassificação.
1.01 BRÁS,638918,VOLT AMP OHMIMETRO DIG GCM-035 GOOD WILL,10,"R$ 224,51","R$ 0,00",MULTIMETRO DIG. PORTATIL,22.2%,1998-02-28 00:00:00,MANTER: Similaridade muito baixa (22.2%). Mantém como patrimônio.
1.01 BRÁS,638919,VOLT AMP OHMIMETRO DIG GCM-035 GOOD WILL,10,"R$ 224,51","R$ 0,00",MULTIMETRO DIG. PORTATIL,22.2%,1998-02-28 00:00:00,MANTER: Similaridade muito baixa (22.2%). Mantém como patrimônio.
1.01 BRÁS,638920,VOLT AMP OHMIMETRO DIG GCM-035 GOOD WILL,10,"R$ 224,51","R$ 0,00",MULTIMETRO DIG. PORTATIL,22.2%,1998-02-28 00:00:00,MANTER: Similaridade muito baixa (22.2%). Mantém como patrimônio.
1.01 BRÁS,638921,VOLT AMP OHMIMETRO DIG GCM-035 GOOD WILL,10,"R$ 224,51","R$ 0,00",MULTIMETRO DIG. PORTATIL,22.2%,1998-02-28 00:00:00,MANTER: Similaridade muito baixa (22.2%). Mantém como patrimônio.
1.01 BRÁS,653265,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653266,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653267,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653268,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653269,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653270,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653271,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,653272,ESTACAO DE DESSOLDA MVA 486 MEGURO,9,"R$ 935,15","R$ 0,00","ESTAÇÃO DE SEG PARA IMAC 21"" E 27""",27.3%,1999-11-30 00:00:00,MANTER: Similaridade muito baixa (27.3%). Mantém como patrimônio.
1.01 BRÁS,633695,MORSA DE BANCADA N5,15,"R$ 176,68","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.6%,1997-08-31 00:00:00,AVALIAR: Similaridade moderada (47.6%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,402766,TRANSFERIDOR UNIV.135MM MITUTOYO,10,"R$ 182,18","R$ 0,00",TRANSFERIDOR ANGULAR,30.2%,1980-05-31 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'TRANSFERIDOR ANGULAR...'. Provavelmente corretamente classificado.
1.01 BRÁS,402767,TRANSFERIDOR UNIV.135MM MITUTOYO,10,"R$ 182,18","R$ 0,00",TRANSFERIDOR ANGULAR,30.2%,1980-05-31 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'TRANSFERIDOR ANGULAR...'. Provavelmente corretamente classificado.
1.01 BRÁS,402768,TRANSFERIDOR UNIV.135MM MITUTOYO,10,"R$ 182,18","R$ 0,00",TRANSFERIDOR ANGULAR,30.2%,1980-05-31 00:00:00,MANTER: Baixa similaridade (30.2%) com consumível 'TRANSFERIDOR ANGULAR...'. Provavelmente corretamente classificado.
1.01 BRÁS,134495,CHAVES SOQUETE GEDORE 3 8 A 1 1 4P JOGO,10,"R$ 182,18","R$ 0,00","JOGO SOQUETE 1/4"" E 3/8"" - 40 UN",49.3%,1964-05-31 00:00:00,"AVALIAR: Similaridade moderada (49.3%) com consumível 'JOGO SOQUETE 1/4"" E 3/8"" - 40 UN...'. Possível reclassificação."
1.01 BRÁS,143142,MORSA P BANCADA N 5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,46.5%,1965-07-31 00:00:00,AVALIAR: Similaridade moderada (46.5%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,143149,MORSA P BANCADA N 5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,46.5%,1965-07-31 00:00:00,AVALIAR: Similaridade moderada (46.5%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,143239,MORSA P BANCADA N 5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,46.5%,1965-01-01 00:00:00,AVALIAR: Similaridade moderada (46.5%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,205794,TORNO BANCADA N 5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,46.1%,1970-02-28 00:00:00,AVALIAR: Similaridade moderada (46.1%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,207787,BLOCOS PADRAO M 88,25,"R$ 182,18","R$ 0,00",PESO PADRÃO 1G,40.2%,1970-03-31 00:00:00,AVALIAR: Similaridade moderada (40.2%) com consumível 'PESO PADRÃO 1G...'. Possível reclassificação.
1.01 BRÁS,26378,MARRETA 3 KG,15,"R$ 382,18","R$ 0,00",MARRETA DE 5KG,60.4%,1947-01-01 00:00:00,RECLASSIFICAR: Alta similaridade (60.4%) com consumível 'MARRETA DE 5KG...'. Forte indicação de má classificação.
1.01 BRÁS,312182,CEPO DE FERRO FUNDIDO,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,56.9%,1976-01-01 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,312183,CEPO DE FERRO FUNDIDO,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,56.9%,1976-01-01 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,312186,CEPO DE FERRO FUNDIDO,20,"R$ 182,18","R$ 0,00",TAMPAO DE FERRO FUNDIDO 80 X 80,56.9%,1976-01-01 00:00:00,AVALIAR: Similaridade moderada (56.9%) com consumível 'TAMPAO DE FERRO FUNDIDO 80 X 80...'. Possível reclassificação.
1.01 BRÁS,451209,TRANSFERIDOR DE ANGULOS C/REGUA 150MM,10,"R$ 182,18","R$ 0,00",TRANSFERIDOR DE ÂNGULOS UNIVERSAL,50.3%,1983-12-31 00:00:00,AVALIAR: Similaridade moderada (50.3%) com consumível 'TRANSFERIDOR DE ÂNGULOS UNIVERSAL...'. Possível reclassificação.
1.01 BRÁS,453196,MORSA DE BANCADA N.5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,48.4%,1984-03-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,473372,MORSA N.5 FIXA,15,"R$ 182,18","R$ 0,00",ACESSÓRIO P/FIXAR MORSA EM REF FIXA,42.7%,1986-12-31 00:00:00,AVALIAR: Similaridade moderada (42.7%) com consumível 'ACESSÓRIO P/FIXAR MORSA EM REF FIXA...'. Possível reclassificação.
1.01 BRÁS,549714,JOGO SOQUETE 18 CHAVES GEDORE 3/8A1 1/4,10,"R$ 203,13","R$ 0,00","JOGO SOQUETE 1/4"" E 3/8"" - 40 UN",48.6%,1991-11-30 00:00:00,"AVALIAR: Similaridade moderada (48.6%) com consumível 'JOGO SOQUETE 1/4"" E 3/8"" - 40 UN...'. Possível reclassificação."
1.01 BRÁS,563842,CHAVES 06 A 22MM BELZER,10,"R$ 880,29","R$ 0,00",JOGO DE CHAVES COMBIN. 6 A 22MM C/10UN,39.3%,1991-12-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'JOGO DE CHAVES COMBIN. 6 A 22MM C/10UN...'. Provavelmente corretamente classificado.
1.01 BRÁS,563843,CHAVES 06 A 22MM BELZER,10,"R$ 880,29","R$ 0,00",JOGO DE CHAVES COMBIN. 6 A 22MM C/10UN,39.3%,1991-12-31 00:00:00,MANTER: Baixa similaridade (39.3%) com consumível 'JOGO DE CHAVES COMBIN. 6 A 22MM C/10UN...'. Provavelmente corretamente classificado.
1.01 BRÁS,580356,MORSA DE BANCADA N.5,15,"R$ 6,96","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,48.4%,1992-12-31 00:00:00,AVALIAR: Similaridade moderada (48.4%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,619880,MORSAPARA BANCADA N 3 SCHULZ,10,"R$ 56,62","R$ 0,00",BANCADA DE ARDÓSIA M²,30.0%,1995-10-31 00:00:00,MANTER: Baixa similaridade (30.0%) com consumível 'BANCADA DE ARDÓSIA M²...'. Provavelmente corretamente classificado.
1.01 BRÁS,620274,BOMBA MANUAL GRAXA 500G JACTOIL,12,"R$ 75,50","R$ 0,00",BOMBA MANUAL DE GRAXA DE 5 KG,63.0%,1995-10-31 00:00:00,RECLASSIFICAR: Alta similaridade (63.0%) com consumível 'BOMBA MANUAL DE GRAXA DE 5 KG...'. Forte indicação de má classificação.
1.01 BRÁS,620435,TORQUIMETRO ESTALO 40A120NM RASOL,20,"R$ 1317,47","R$ 0,00",ESCALA AJUSTÁVEL PARA TORQUÍMETRO,21.7%,1995-11-30 00:00:00,MANTER: Similaridade muito baixa (21.7%). Mantém como patrimônio.
1.01 BRÁS,620436,TORQUIMETRO ESTALO 40A120NM RASOL,20,"R$ 1317,47","R$ 0,00",ESCALA AJUSTÁVEL PARA TORQUÍMETRO,21.7%,1995-11-30 00:00:00,MANTER: Similaridade muito baixa (21.7%). Mantém como patrimônio.
1.01 BRÁS,623892,JG CHAVE SOQUETE 16PC 3/8 A 1P GEDORE,10,"R$ 224,19","R$ 0,00","CHAVE SOQUETE 1/2? HEXAGONAL 1/4""",46.5%,1996-02-29 00:00:00,"AVALIAR: Similaridade moderada (46.5%) com consumível 'CHAVE SOQUETE 1/2? HEXAGONAL 1/4""...'. Possível reclassificação."
1.01 BRÁS,623893,JG CHAVE SOQUETE 16PC 3/8 A 1P GEDORE,10,"R$ 224,19","R$ 0,00","CHAVE SOQUETE 1/2? HEXAGONAL 1/4""",46.5%,1996-02-29 00:00:00,"AVALIAR: Similaridade moderada (46.5%) com consumível 'CHAVE SOQUETE 1/2? HEXAGONAL 1/4""...'. Possível reclassificação."
1.01 BRÁS,623894,JG CHAVE SOQUETE 16PC 10 A 26MM GEDORE,10,"R$ 224,19","R$ 0,00",CHAVE SOQUETE 10 A 32mm,45.0%,1996-02-29 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'CHAVE SOQUETE 10 A 32mm...'. Possível reclassificação.
1.01 BRÁS,623895,JG CHAVE SOQUETE 16PC 10 A 26MM GEDORE,10,"R$ 224,19","R$ 0,00",CHAVE SOQUETE 10 A 32mm,45.0%,1996-02-29 00:00:00,AVALIAR: Similaridade moderada (45.0%) com consumível 'CHAVE SOQUETE 10 A 32mm...'. Possível reclassificação.
1.01 BRÁS,633694,MORSA DE BANCADA N5,15,"R$ 176,68","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.6%,1997-08-31 00:00:00,AVALIAR: Similaridade moderada (47.6%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,633696,MORSA DE BANCADA N5,15,"R$ 176,71","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,47.6%,1997-08-31 00:00:00,AVALIAR: Similaridade moderada (47.6%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,642690,BLOCO FERRO FUNDIDO P/ BANCADA DC-840,10,"R$ 4,32","R$ 0,00",BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO,46.8%,1998-06-30 00:00:00,AVALIAR: Similaridade moderada (46.8%) com consumível 'BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO...'. Possível reclassificação.
1.01 BRÁS,205785,TORNO BANCADA N 5,15,"R$ 182,18","R$ 0,00",MORSA TORNO DE BANCADA ABERTURA 75MM,46.1%,1970-02-28 00:00:00,AVALIAR: Similaridade moderada (46.1%) com consumível 'MORSA TORNO DE BANCADA ABERTURA 75MM...'. Possível reclassificação.
1.01 BRÁS,638308,"MACARICO OXIACETILENICO 3, 4, 6 E 8",10,"R$ 303,38","R$ 0,00",MAÇARICO PORTÁTIL,40.1%,1998-01-31 00:00:00,AVALIAR: Similaridade moderada (40.1%) com consumível 'MAÇARICO PORTÁTIL...'. Possível reclassificação.
1.01 BRÁS,642692,BLOCO FERRO FUNDIDO P/ BANCADA DC-840,10,"R$ 4,32","R$ 0,00",BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO,46.8%,1998-06-30 00:00:00,AVALIAR: Similaridade moderada (46.8%) com consumível 'BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO...'. Possível reclassificação.
1.01 BRÁS,642693,BLOCO FERRO FUNDIDO P/ BANCADA DC-840,10,"R$ 4,32","R$ 0,00",BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO,46.8%,1998-06-30 00:00:00,AVALIAR: Similaridade moderada (46.8%) com consumível 'BLOCO CILÍNDRICO FERRO FUNDIDO CINZENTO...'. Possível reclassificação.
1.01 BRÁS,509746,MULTIMETRO DIGITAL MINIPA-ET-2001,10,"R$ 182,18","R$ 0,00",MULTÍMETRO DIGITAL,56.2%,1989-04-30 00:00:00,AVALIAR: Similaridade moderada (56.2%) com consumível 'MULTÍMETRO DIGITAL...'. Possível reclassificação.
1.01 BRÁS,510686,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510687,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510688,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510682,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510683,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510684,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,510685,PINCA PONTA CURVA 150MM CORNETA,10,"R$ 182,18","R$ 0,00",PINÇA ESD HK-17 - PONTA CURVA - HIKARI,47.5%,1989-05-31 00:00:00,AVALIAR: Similaridade moderada (47.5%) com consumível 'PINÇA ESD HK-17 - PONTA CURVA - HIKARI...'. Possível reclassificação.
1.01 BRÁS,612471,MULTIMETRO DIGITAL MIC-35 METER,10,"R$ 98,16","R$ 0,00",MULTÍMETRO DIGITAL,57.0%,1995-05-31 00:00:00,AVALIAR: Similaridade moderada (57.0%) com consumível 'MULTÍMETRO DIGITAL...'. Possível reclassificação.
1.01 BRÁS,41393,TORQUES GOLDEMBERG 7P,20,"R$ 382,18","R$ 0,00","TORQUÊS 6""",51.0%,1957-01-01 00:00:00,"AVALIAR: Similaridade moderada (51.0%) com consumível 'TORQUÊS 6""...'. Possível reclassificação."
1.01 BRÁS,336845,TRACADOR VERTICAL 0 A 300 MITUTOYO,19,"R$ 182,18","R$ 0,00",PERSIANA VERTICAL 2 X 1.8M,31.0%,1978-08-31 00:00:00,MANTER: Baixa similaridade (31.0%) com consumível 'PERSIANA VERTICAL 2 X 1.8M...'. Provavelmente corretamente classificado.
1.01 BRÁS,501946,MICROAMPERIMETRO CC 0-10UA ENGRO,10,"R$ 182,18","R$ 0,00",TALHER ADAP. GARFO CURVADO C/CABO ENGRO.,22.5%,1988-12-31 00:00:00,MANTER: Similaridade muito baixa (22.5%). Mantém como patrimônio.
1.01 BRÁS,501947,MICROAMPERIMETRO CC 0-10UA ENGRO,10,"R$ 182,18","R$ 0,00",TALHER ADAP. GARFO CURVADO C/CABO ENGRO.,22.5%,1988-12-31 00:00:00,MANTER: Similaridade muito baixa (22.5%). Mantém como patrimônio.
