Localização,Inventário,Denominação do Imobilizado,Vida,Valor Aquisição,Valor Contábil,Item Consumível Similar,Percentagem de Similaridade (%),Data Incorporação,Justificativa de Reprova
1.14 MOOCA,342586,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342587,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342588,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342589,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342590,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342591,QUADRO EM ALUMINIO 50 X 60 SERIMATIC,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,50.2%,1979-05-31 00:00:00,AVALIAR: Similaridade moderada (50.2%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Possível reclassificação.
1.14 MOOCA,342669,QUADRO EM ALUMINIO 36 X 36 CM.,20,"R$ 182,18","R$ 0,00",MOLDURA PARA QUADRO DE ALUMÍNIO,63.7%,1979-05-31 00:00:00,RECLASSIFICAR: Alta similaridade (63.7%) com consumível 'MOLDURA PARA QUADRO DE ALUMÍNIO...'. Forte indicação de má classificação.
1.14 MOOCA,564673,DESENTUPIDOR MANUAL 13METROS RIDGID K-3,10,"R$ 609,44","R$ 0,00",DESENTUPIDOR MANUAL DE AÇO 5m,46.5%,1991-12-31 00:00:00,AVALIAR: Similaridade moderada (46.5%) com consumível 'DESENTUPIDOR MANUAL DE AÇO 5m...'. Possível reclassificação.
1.14 MOOCA,330111,DIVAN P/ENFERMARIA CACIR,10,"R$ 182,18","R$ 0,00",ESPIRAL P/ENCADERNAÇÃO 50MM,14.1%,1978-02-28 00:00:00,MANTER: Similaridade muito baixa (14.1%). Mantém como patrimônio.
1.14 MOOCA,413015,PORTA-CARTOES DE 50 NUMEROS DIMEP,20,"R$ 182,18","R$ 0,00",JOGOS DE CARTÕES DE NÚMEROS,48.0%,1980-12-31 00:00:00,AVALIAR: Similaridade moderada (48.0%) com consumível 'JOGOS DE CARTÕES DE NÚMEROS...'. Possível reclassificação.
1.14 MOOCA,539882,BALANCA ELETRONICA 6100G PT 6 SARTORIUS,10,"R$ 609,44","R$ 0,00",PLACA ELETRÔNICA IO_AC,31.7%,1991-05-31 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'PLACA ELETRÔNICA IO_AC...'. Provavelmente corretamente classificado.
1.14 MOOCA,288574,CARRO TELA FECHADO 70X120X70 ROD-CAR 53,30,"R$ 182,18","R$ 0,00",ROLAMENTO FECHADO LM20UU,23.0%,1975-05-31 00:00:00,MANTER: Similaridade muito baixa (23.0%). Mantém como patrimônio.
1.14 MOOCA,288572,CARRO TELA FECHADO 70X120X70 ROD-CAR 53,30,"R$ 182,18","R$ 0,00",ROLAMENTO FECHADO LM20UU,23.0%,1975-05-31 00:00:00,MANTER: Similaridade muito baixa (23.0%). Mantém como patrimônio.
1.15 SANTO AMARO,254994,FURADOR DE PAPEL 117,15,"R$ 182,18","R$ 0,00",FURADOR DE PAPEL,73.3%,1972-08-31 00:00:00,RECLASSIFICAR: Alta similaridade (73.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
1.15 SANTO AMARO,467329,BALCAO REVESTIDO EM ACO,15,"R$ 182,18","R$ 0,00",VARAL DE AÇO REVESTIDO EM PVC,49.9%,1986-03-31 00:00:00,AVALIAR: Similaridade moderada (49.9%) com consumível 'VARAL DE AÇO REVESTIDO EM PVC...'. Possível reclassificação.
1.15 SANTO AMARO,684786,QUADRO BRANCO MAGNÉTICO 2000X1200MM,20,"R$ 143,00","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.1%,2002-10-31 00:00:00,RECLASSIFICAR: Alta similaridade (61.1%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
1.15 SANTO AMARO,684759,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,684772,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,274759,GRAMPEADOR PILOT 8189,15,"R$ 182,18","R$ 0,00",GRAMPEADOR DE AÇO,36.4%,1974-05-31 00:00:00,MANTER: Baixa similaridade (36.4%) com consumível 'GRAMPEADOR DE AÇO...'. Provavelmente corretamente classificado.
1.15 SANTO AMARO,684765,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,684767,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,530148,BALANCA ELETRONICA 160G B 160 MICRONAL,10,"R$ 910,97","R$ 0,00",PLACA ELETRÔNICA IO_AC,29.7%,1990-09-30 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
1.15 SANTO AMARO,684763,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,684771,QUADRO BRANCO LOUSA 2500X1250MM CRISTELA,20,"R$ 145,00","R$ 0,00",QUADRO BRANCO 80X60cm,41.0%,2002-10-31 00:00:00,AVALIAR: Similaridade moderada (41.0%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.15 SANTO AMARO,334862,FURADOR DE PAPEL CONDOR,15,"R$ 182,18","R$ 0,00",FURADOR DE PAPEL,71.3%,1978-10-31 00:00:00,RECLASSIFICAR: Alta similaridade (71.3%) com consumível 'FURADOR DE PAPEL...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,840490,FERRO ELÉTR.VAPOR EASY SPEED BR1- WALITA,15,"R$ 76,00","R$ 0,00",FERRO DE PASSAR A VAPOR INDUSTRIAL,31.2%,2008-04-14 00:00:00,MANTER: Baixa similaridade (31.2%) com consumível 'FERRO DE PASSAR A VAPOR INDUSTRIAL...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,244312,BANDEJA ACO INOX,15,"R$ 182,18","R$ 0,00",BANDEJA AÇO INOX,100.0%,1971-01-01 00:00:00,RECLASSIFICAR: Altíssima similaridade (100.0%) com consumível 'BANDEJA AÇO INOX...'. Item claramente mal classificado como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,522317,CARRINHO P/REAGENTE E VIDRACARIA VIDY,30,"R$ 182,18","R$ 0,00",PARAFORMALDEIDO PA: REAGENTE P/FIXAÇÃO,29.5%,1990-02-28 00:00:00,MANTER: Similaridade muito baixa (29.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,625162,CHAPA AQUECIMENTO 14CM FISATON MOD.502,10,"R$ 336,66","R$ 0,00",CHAPA OVERLOCK 737 MOD. E-800-CH,28.6%,1996-04-30 00:00:00,MANTER: Similaridade muito baixa (28.6%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,246252,CARRO P/ CURATIVOS,25,"R$ 182,18","R$ 0,00",CARRO DE IMPRESSÃO,40.5%,1972-01-31 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'CARRO DE IMPRESSÃO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,517562,REGULADOR TEMP C/SISTEMA BIMET FISATON,5,"R$ 182,18","R$ 0,00",LIMPADOR DE SISTEMA DE FREIO,29.1%,1989-10-31 00:00:00,MANTER: Similaridade muito baixa (29.1%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,517613,BALANCA DIGITAL ELETRONICA AS2000 MARTE,10,"R$ 182,18","R$ 0,00",BALANÇA DIGITAL 0.01G - 2000G,39.1%,1989-10-31 00:00:00,MANTER: Baixa similaridade (39.1%) com consumível 'BALANÇA DIGITAL 0.01G - 2000G...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,635928,BALANCA SECAGEM INFRAVERMELHO IB30 CHYO,10,"R$ 4167,20","R$ 0,00",MOLA DO INFRAVERMELHO,28.7%,1997-09-30 00:00:00,MANTER: Similaridade muito baixa (28.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,246089,PERFURADOR PAPEIS CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PARA PAPEIS,55.4%,1972-01-31 00:00:00,AVALIAR: Similaridade moderada (55.4%) com consumível 'PERFURADOR PARA PAPEIS...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,539573,PERFURADOR CONDOR 117(PAPEL),15,"R$ 67,70","R$ 0,00",PERFURADOR P/PAPEL,57.7%,1991-05-31 00:00:00,AVALIAR: Similaridade moderada (57.7%) com consumível 'PERFURADOR P/PAPEL...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,478250,BALANCA 200KG FILIZOLA,10,"R$ 182,18","R$ 0,00",BALANÇA DE BIOIMPEDÂNCIA,33.2%,1987-06-30 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'BALANÇA DE BIOIMPEDÂNCIA...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,479411,GANCHEIRA GIRATORIA 12 GANCHOS,10,"R$ 182,18","R$ 0,00",GANCHEIRA PARA GALVANOPLASTIA,35.8%,1987-07-31 00:00:00,MANTER: Baixa similaridade (35.8%) com consumível 'GANCHEIRA PARA GALVANOPLASTIA...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,522300,QUADRO BRANCO MAGNETICO 1X2M,20,"R$ 182,18","R$ 0,00",QUADRO MAGNÉTICO BRANCO 90X60cm,61.3%,1990-02-28 00:00:00,RECLASSIFICAR: Alta similaridade (61.3%) com consumível 'QUADRO MAGNÉTICO BRANCO 90X60cm...'. Forte indicação de má classificação.
1.16 SÃO BERNARDO DO CAMPO,313304,PERFURADOR CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PP-3 1,43.9%,1977-01-01 00:00:00,AVALIAR: Similaridade moderada (43.9%) com consumível 'PERFURADOR PP-3 1...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,509021,FURADOR CONDOR 117,15,"R$ 182,18","R$ 0,00",FURADOR COQUEIRO,36.9%,1989-03-31 00:00:00,MANTER: Baixa similaridade (36.9%) com consumível 'FURADOR COQUEIRO...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,563731,QUADRO MAGNETICO GIRATORIO DIDATICA,20,"R$ 474,02","R$ 0,00",MARCADOR P/QUADRO MAGNÉTICO,43.5%,1991-12-31 00:00:00,AVALIAR: Similaridade moderada (43.5%) com consumível 'MARCADOR P/QUADRO MAGNÉTICO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,502341,BALANCA P/BALCAO 20 KG FILIZOLA,10,"R$ 182,18","R$ 0,00",BALANÇA DE BIOIMPEDÂNCIA,31.7%,1988-12-31 00:00:00,MANTER: Baixa similaridade (31.7%) com consumível 'BALANÇA DE BIOIMPEDÂNCIA...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,480909,ARMARIO PARA 180 CHAVES KARTRO - ARMACO,20,"R$ 182,18","R$ 0,00",CLAVICULÁRIO PARA 180 CHAVES,42.7%,1987-09-30 00:00:00,AVALIAR: Similaridade moderada (42.7%) com consumível 'CLAVICULÁRIO PARA 180 CHAVES...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,481490,CARRO 1000KG 4 RODAS RODCAR,30,"R$ 182,18","R$ 0,00",CARRO ARMAZÉM 2 RODAS CARGA MÁX. 350kg,33.4%,1987-10-31 00:00:00,MANTER: Baixa similaridade (33.4%) com consumível 'CARRO ARMAZÉM 2 RODAS CARGA MÁX. 350kg...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,472917,BALANCA ELETRONICAS 4.000 A 5.000G MART,10,"R$ 182,18","R$ 0,00",BALANÇA MECÂNICA 130KG,25.7%,1986-12-31 00:00:00,MANTER: Similaridade muito baixa (25.7%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,480910,ARMARIO PARA 380 CHAVES KARTRO - ARMACO,20,"R$ 182,18","R$ 0,00",CLAVICULÁRIO PARA 21 CHAVES,28.5%,1987-09-30 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,529133,QUADRO BRANCO C/CAVALETE MOVEL GIRATORI,20,"R$ 182,18","R$ 0,00",CAVALETE P/QUADRO BRANCO,54.4%,1990-08-31 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'CAVALETE P/QUADRO BRANCO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,529128,QUADRO BRANCO C/CAVALETE MOVEL GIRATORI,20,"R$ 182,18","R$ 0,00",CAVALETE P/QUADRO BRANCO,54.4%,1990-08-31 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'CAVALETE P/QUADRO BRANCO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,591705,MOINHO DE JARROS MARCONI MA 500,20,"R$ 8321,34","R$ 0,00",MOTOR FALCON 500,27.0%,1993-11-30 00:00:00,MANTER: Similaridade muito baixa (27.0%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,666173,BALANCA ELETRONICA DIGITAL 5000G MARTE,10,"R$ 1458,05","R$ 0,00",APOSTILA: ELETRÔNICA DIGITAL - PRÁTICA,40.5%,2001-08-31 00:00:00,AVALIAR: Similaridade moderada (40.5%) com consumível 'APOSTILA: ELETRÔNICA DIGITAL - PRÁTICA...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,521262,BICO DE GAS C/BASE CHAMINE BIOMATIC,10,"R$ 182,18","R$ 0,00",COLUNA A GÁS C/CURSO DE 115MM BASE RETA,28.5%,1990-01-31 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,521266,BICO DE GAS C/BASE CHAMINE BIOMATIC,10,"R$ 182,18","R$ 0,00",COLUNA A GÁS C/CURSO DE 115MM BASE RETA,28.5%,1990-01-31 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,521267,BICO DE GAS C/BASE CHAMINE BIOMATIC,10,"R$ 182,18","R$ 0,00",COLUNA A GÁS C/CURSO DE 115MM BASE RETA,28.5%,1990-01-31 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,521263,BICO DE GAS C/BASE CHAMINE BIOMATIC,10,"R$ 182,18","R$ 0,00",COLUNA A GÁS C/CURSO DE 115MM BASE RETA,28.5%,1990-01-31 00:00:00,MANTER: Similaridade muito baixa (28.5%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,529137,QUADRO BRANCO C/CAVALETE MOVEL GIRATORI,20,"R$ 182,18","R$ 0,00",CAVALETE P/QUADRO BRANCO,54.4%,1990-08-31 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'CAVALETE P/QUADRO BRANCO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,563732,QUADRO MAGNETICO GIRATORIO DIDATICA,20,"R$ 474,02","R$ 0,00",MARCADOR P/QUADRO MAGNÉTICO,43.5%,1991-12-31 00:00:00,AVALIAR: Similaridade moderada (43.5%) com consumível 'MARCADOR P/QUADRO MAGNÉTICO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,483398,BALANCA ELETRICA MOD. B 1600 - MICRONAL,10,"R$ 182,18","R$ 0,00",CHALEIRA ELÉTRICA 1.8 LITROS,26.9%,1987-01-01 00:00:00,MANTER: Similaridade muito baixa (26.9%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,529710,GRAMPEADOR CARBEX 266,15,"R$ 182,18","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,49.2%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (49.2%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,304757,CRONOMETRO MINERVA MOD.1601,15,"R$ 182,18","R$ 0,00",CRONÔMETRO PROFISSIONAL,30.8%,1976-03-31 00:00:00,MANTER: Baixa similaridade (30.8%) com consumível 'CRONÔMETRO PROFISSIONAL...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,497003,BALANCA ANALIT.0 A 205 G AE 260S METTLE,10,"R$ 182,18","R$ 0,00",CABO ADAPTADOR 3 PINOS P/BALANÇA ANALÍT.,28.3%,1988-10-31 00:00:00,MANTER: Similaridade muito baixa (28.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,379050,MUFLA 1200G C 1500W FORNITEC F/E,10,"R$ 182,18","R$ 0,00",MUFLA CLASSE 15KV POLIMÉRICA CABO 25MM,22.3%,1990-02-28 00:00:00,MANTER: Similaridade muito baixa (22.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,519740,PERFURADOR DE PAPEIS CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PARA PAPEIS,55.4%,1989-12-31 00:00:00,AVALIAR: Similaridade moderada (55.4%) com consumível 'PERFURADOR PARA PAPEIS...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,541144,BALANCA ELETRONICA B 1600 MICRONAL,10,"R$ 744,86","R$ 0,00",PLACA ELETRÔNICA IO_AC,33.3%,1991-06-30 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'PLACA ELETRÔNICA IO_AC...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,526734,CHUVEIRO E LAVA-OLHOS VIDY,10,"R$ 728,78","R$ 0,00",PLACA PVC CHUVEIRO/ LAVA OLHOS 30X20cm,49.0%,1990-05-31 00:00:00,AVALIAR: Similaridade moderada (49.0%) com consumível 'PLACA PVC CHUVEIRO/ LAVA OLHOS 30X20cm...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,497004,BALANCA ANALIT.0 A 205 G AE 260S METTLE,10,"R$ 182,18","R$ 0,00",CABO ADAPTADOR 3 PINOS P/BALANÇA ANALÍT.,28.3%,1988-10-31 00:00:00,MANTER: Similaridade muito baixa (28.3%). Mantém como patrimônio.
1.16 SÃO BERNARDO DO CAMPO,526735,CHUVEIRO E LAVA-OLHOS VIDY,10,"R$ 728,78","R$ 0,00",PLACA PVC CHUVEIRO/ LAVA OLHOS 30X20cm,49.0%,1990-05-31 00:00:00,AVALIAR: Similaridade moderada (49.0%) com consumível 'PLACA PVC CHUVEIRO/ LAVA OLHOS 30X20cm...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,541142,BALANCA ELETRONICA B 1600 MICRONAL,10,"R$ 744,86","R$ 0,00",PLACA ELETRÔNICA IO_AC,33.3%,1991-06-30 00:00:00,MANTER: Baixa similaridade (33.3%) com consumível 'PLACA ELETRÔNICA IO_AC...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,529126,QUADRO BRANCO C/CAVALETE MOVEL GIRATORI,20,"R$ 182,18","R$ 0,00",CAVALETE P/QUADRO BRANCO,54.4%,1990-08-31 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'CAVALETE P/QUADRO BRANCO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,492314,GRAMPEADOR MANUAL P/MADEIRA RAPID,15,"R$ 182,18","R$ 0,00",GRAMPEADOR MANUAL AL. 6 A 14MM,48.3%,1988-06-30 00:00:00,AVALIAR: Similaridade moderada (48.3%) com consumível 'GRAMPEADOR MANUAL AL. 6 A 14MM...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,529720,PERFURADOR CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PP-3 1,43.9%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (43.9%) com consumível 'PERFURADOR PP-3 1...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,519738,PERFURADOR DE PAPEIS CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PARA PAPEIS,55.4%,1989-12-31 00:00:00,AVALIAR: Similaridade moderada (55.4%) com consumível 'PERFURADOR PARA PAPEIS...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,529132,QUADRO BRANCO C/CAVALETE MOVEL GIRATORI,20,"R$ 182,18","R$ 0,00",CAVALETE P/QUADRO BRANCO,54.4%,1990-08-31 00:00:00,AVALIAR: Similaridade moderada (54.4%) com consumível 'CAVALETE P/QUADRO BRANCO...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,152523,MICROSCOPIO E LEITZ WESZLAR,20,"R$ 182,18","R$ 0,00",MICROSCÓPIO BINOCULAR,37.5%,1966-01-01 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'MICROSCÓPIO BINOCULAR...'. Provavelmente corretamente classificado.
1.16 SÃO BERNARDO DO CAMPO,152526,WETZLAR P MAQUINA FOTOGRAFICA,10,"R$ 182,18","R$ 0,00",BATERIA P/MÁQUINA FOTOGRÁFICA BP70A,50.5%,1966-01-01 00:00:00,AVALIAR: Similaridade moderada (50.5%) com consumível 'BATERIA P/MÁQUINA FOTOGRÁFICA BP70A...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,529721,PERFURADOR CONDOR 117,15,"R$ 182,18","R$ 0,00",PERFURADOR PP-3 1,43.9%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (43.9%) com consumível 'PERFURADOR PP-3 1...'. Possível reclassificação.
1.16 SÃO BERNARDO DO CAMPO,529709,GRAMPEADOR CARBEX 266,15,"R$ 182,18","R$ 0,00",GRAMPEADOR DE PAPEL CARBEX RET,49.2%,1990-09-30 00:00:00,AVALIAR: Similaridade moderada (49.2%) com consumível 'GRAMPEADOR DE PAPEL CARBEX RET...'. Possível reclassificação.
1.17 MOGI DAS CRUZES,541186,CARRINHO PARA MANUTENCAO SECURIT,30,"R$ 338,56","R$ 0,00",MATERIAL P/MANUTENÇÃO PREDIAL,36.2%,1991-06-30 00:00:00,MANTER: Baixa similaridade (36.2%) com consumível 'MATERIAL P/MANUTENÇÃO PREDIAL...'. Provavelmente corretamente classificado.
1.17 MOGI DAS CRUZES,210791,CONJUNTO DR.MAX CLEMENZ,15,"R$ 182,18","R$ 0,00",CONJUNTO RASPADOR DO Y,34.8%,1970-05-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'CONJUNTO RASPADOR DO Y...'. Provavelmente corretamente classificado.
1.18 SANTO ANDRÉ,210792,CONJUNTO DR.MAX CLEMENZ,15,"R$ 182,18","R$ 0,00",CONJUNTO RASPADOR DO Y,34.8%,1970-05-31 00:00:00,MANTER: Baixa similaridade (34.8%) com consumível 'CONJUNTO RASPADOR DO Y...'. Provavelmente corretamente classificado.
1.18 SANTO ANDRÉ,151571,APARELHO PORT DE MEDIR DUREZA,15,"R$ 182,18","R$ 0,00",ESTOJO PARA MEDIR DUREZA CÁLCICA,43.7%,1966-09-30 00:00:00,AVALIAR: Similaridade moderada (43.7%) com consumível 'ESTOJO PARA MEDIR DUREZA CÁLCICA...'. Possível reclassificação.
1.18 SANTO ANDRÉ,450922,AQUECEDOR P/MARMITAS PARA 220 MARMITAS,15,"R$ 182,18","R$ 0,00",AQUECEDOR DE CERA P/LABORATÓRIO,29.7%,1983-12-31 00:00:00,MANTER: Similaridade muito baixa (29.7%). Mantém como patrimônio.
1.18 SANTO ANDRÉ,431485,DIVA PARA EXAMES DC 1199,10,"R$ 182,18","R$ 0,00",GEL CONDUTOR P/EXAMES - GARRAFA C/1kg,24.2%,1982-03-31 00:00:00,MANTER: Similaridade muito baixa (24.2%). Mantém como patrimônio.
1.19 OSASCO,160114,CANTONEIRA PRECISAO 275X150X250MM CSE,25,"R$ 182,18","R$ 0,00",CANTONEIRA DE AÇO 50X50X2MM,33.2%,1967-03-31 00:00:00,MANTER: Baixa similaridade (33.2%) com consumível 'CANTONEIRA DE AÇO 50X50X2MM...'. Provavelmente corretamente classificado.
1.19 OSASCO,705954,QUADRO BRANCO 2500X1250MM,20,"R$ 136,96","R$ 0,00",QUADRO BRANCO 80X60cm,58.5%,2003-09-30 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.19 OSASCO,705953,QUADRO BRANCO 2500X1250MM,20,"R$ 136,96","R$ 0,00",QUADRO BRANCO 80X60cm,58.5%,2003-09-30 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
1.19 OSASCO,211692,JOGO DE FURADOR DE ROLHAS,20,"R$ 182,18","R$ 0,00",JOGO DE ESCAREADORES,37.5%,1970-05-31 00:00:00,MANTER: Baixa similaridade (37.5%) com consumível 'JOGO DE ESCAREADORES...'. Provavelmente corretamente classificado.
1.19 OSASCO,705955,QUADRO BRANCO 2500X1250MM,20,"R$ 136,96","R$ 0,00",QUADRO BRANCO 80X60cm,58.5%,2003-09-30 00:00:00,AVALIAR: Similaridade moderada (58.5%) com consumível 'QUADRO BRANCO 80X60cm...'. Possível reclassificação.
